date,id,apply_amt,redeem_amt,net_in_amt,uv_fundown,uv_stableown,uv_fundopt,uv_fundmarket,uv_termmarket,during_days,total_net_value,yield
2022-11-22,27,-0.39582983,-0.3460787,-0.16640504,-0.28915864,-0.48719925,-0.41978252,-0.11161244,-0.27332565,-0.54610115,1.4990933,-1.0725049
2022-11-23,27,-0.393728,-0.34075174,-0.16840778,-0.2881591,-0.4873212,-0.41660407,-0.11169684,-0.27149713,-0.54607755,1.4986411,-1.0767957
2022-11-10,28,-0.39253432,-0.32627875,-0.17869091,-0.2978143,-0.4733529,-0.40755373,-0.11170778,-0.28372955,-0.5461036,1.4104542,-1.0746771
2022-11-11,28,-0.39518127,-0.3294514,-0.17911243,-0.29782134,-0.48436022,-0.40893155,-0.11162934,-0.2841001,-0.5461035,1.4103575,-1.1055399
2022-11-14,28,-0.39371076,-0.3006121,-0.20085289,-0.29780725,-0.4559595,-0.40137497,-0.11152153,-0.2825711,-0.5461015,1.4105645,-1.0574185
2022-11-15,28,-0.39184475,-0.33224273,-0.17307574,-0.29781228,-0.47926706,-0.40537485,-0.11151433,-0.28398144,-0.54610366,1.4104708,-1.0165203
2022-11-16,28,-0.3918205,-0.3219971,-0.1813612,-0.29781938,-0.47742742,-0.40528888,-0.1115489,-0.2838347,-0.5461029,1.4104452,-1.04443
2022-11-17,28,-0.3938495,-0.3267684,-0.17987695,-0.29787564,-0.4746139,-0.4081859,-0.11160351,-0.28428924,-0.54610276,1.4098296,-1.1342324
2022-11-18,28,-0.39301118,-0.3177685,-0.18623492,-0.2978801,-0.47408283,-0.40644628,-0.111681744,-0.28372803,-0.5461045,1.4099283,-1.1110413
2022-11-21,28,-0.39502794,-0.30472764,-0.1990789,-0.2978624,-0.46284413,-0.40394235,-0.1116305,-0.28312773,-0.5461038,1.4100835,-1.1477829
2022-11-22,28,-0.3936236,-0.33402738,-0.17369431,-0.29785463,-0.4820434,-0.40763822,-0.11159748,-0.2844802,-0.54610115,1.410069,-1.0725049
2022-11-23,28,-0.39379546,-0.32582244,-0.18060228,-0.2978815,-0.48513788,-0.40777573,-0.11163968,-0.28416073,-0.54607755,1.4096849,-1.0767957
2022-11-10,29,-0.0963245,0.5173268,-0.5287626,0.33452237,0.46472347,0.7211955,-0.032741513,-0.27395338,-0.5461036,1.3913696,-1.0746771
2022-11-11,29,-0.20146278,0.59867203,-0.7135946,0.27960047,0.34770325,0.7109307,-0.058974583,-0.27502704,-0.5461035,1.3912226,-1.1055399
2022-11-14,29,0.003930483,1.1718951,-0.94680184,0.5628697,0.99294156,0.9304594,0.0055064,-0.25476766,-0.5461015,1.3914891,-1.0574185
2022-11-15,29,-0.06796229,0.5729785,-0.5418937,0.31119978,0.48419607,0.7108059,-0.039363828,-0.26745343,-0.54610366,1.391437,-1.0165203
2022-11-16,29,-0.028379869,0.6250686,-0.5394474,0.32519168,0.42503303,0.74861455,-0.05026709,-0.27571058,-0.5461029,1.3913726,-1.04443
2022-11-17,29,-0.15127137,0.5076738,-0.5831099,0.30476683,0.29574057,0.7633017,-0.05831418,-0.27853954,-0.54610276,1.3907311,-1.1342324
2022-11-18,29,-0.13514361,0.8975741,-0.8813728,0.42144856,0.7201295,0.84020454,-0.020333443,-0.2547855,-0.5461045,1.3907759,-1.1110413
2022-11-21,29,-0.054881636,1.2089897,-1.0434427,0.55920756,1.0067457,0.93219674,0.017115287,-0.24235919,-0.5461038,1.3909534,-1.1477829
2022-11-22,29,-0.123882964,0.2942017,-0.37885055,0.2498771,0.21116868,0.69406426,-0.08333291,-0.27823225,-0.54610115,1.3909698,-1.0725049
2022-11-23,29,-0.10573541,0.5871784,-0.59621143,0.26499444,0.24613194,0.7004619,-0.060094815,-0.28773487,-0.54607755,1.390582,-1.0767957
2022-11-10,3,-0.06189553,-0.24262178,0.12699741,-0.01904947,-0.05755384,0.3182779,-0.10945429,-0.2860173,-0.5461036,2.2800846,-1.0746771
2022-11-11,3,-0.051914383,-0.2741466,0.16385826,-0.040204253,-0.09526226,0.2998774,-0.10951117,-0.28602135,-0.5461035,2.280014,-1.1055399
2022-11-14,3,0.02315135,-0.21688968,0.20220731,0.070335284,0.11470948,0.5263212,-0.108903944,-0.28601533,-0.5461015,2.2802796,-1.0574185
2022-11-15,3,-0.013938703,-0.27036563,0.2036995,-0.043819558,-0.09778583,0.2811323,-0.10901703,-0.2860208,-0.54610366,2.2799435,-1.0165203
2022-11-16,3,-0.032075297,-0.26160246,0.17609714,-0.026289362,-0.08223209,0.33755583,-0.110065,-0.28601784,-0.5461029,2.279685,-1.04443
2022-11-17,3,-0.046762433,-0.263295,0.16077968,-0.023509707,-0.089096904,0.32889342,-0.11061245,-0.2860849,-0.54610276,2.2795138,-1.1342324
2022-11-18,3,-0.022849698,-0.24343991,0.1716826,0.004461605,-0.009447902,0.41040143,-0.10823509,-0.2860857,-0.5461045,2.2793977,-1.1110413
2022-11-21,3,0.14901006,-0.23084635,0.35566723,0.06718798,0.11423868,0.5206191,-0.108152,-0.28607127,-0.5461038,2.2800663,-1.1477829
2022-11-22,3,-0.009662949,-0.2983388,0.23117955,-0.059502084,-0.15371723,0.2557445,-0.110881224,-0.28605947,-0.54610115,2.2794814,-1.0725049
2022-11-23,3,-0.013414029,-0.27681163,0.20941359,-0.030354481,-0.08577983,0.31732592,-0.11116819,-0.28608462,-0.54607755,2.2787738,-1.0767957
2022-11-10,30,-0.3909831,-0.3157217,-0.18550745,-0.27990806,-0.4889989,-0.41222715,-0.11148009,-0.28599465,-0.5461036,1.3912493,-1.0746771
2022-11-11,30,-0.3926428,-0.32291433,-0.18155041,-0.28135112,-0.49311596,-0.41158056,-0.11148262,-0.28599808,-0.5461035,1.391208,-1.1055399
2022-11-14,30,-0.39402822,-0.31059512,-0.19310829,-0.2730849,-0.47660708,-0.40439487,-0.11147244,-0.28597835,-0.5461015,1.3913573,-1.0574185
2022-11-15,30,-0.39047226,-0.30148494,-0.19649136,-0.28120056,-0.4922092,-0.41281375,-0.1114846,-0.28599223,-0.54610366,1.391107,-1.0165203
2022-11-16,30,-0.39139026,-0.30868524,-0.19168045,-0.28030986,-0.4903282,-0.4097286,-0.11151314,-0.2859851,-0.5461029,1.3910577,-1.04443
2022-11-17,30,-0.39141536,-0.32611954,-0.17765331,-0.2806092,-0.4930328,-0.41087794,-0.11163765,-0.28607035,-0.54610276,1.3908341,-1.1342324
2022-11-18,30,-0.38935137,-0.31548682,-0.18395165,-0.27757144,-0.48480725,-0.40785825,-0.111537755,-0.28605545,-0.5461045,1.3908696,-1.1110413
2022-11-21,30,-0.3923894,-0.31173423,-0.19041023,-0.2732469,-0.4767834,-0.40409687,-0.11153273,-0.2860316,-0.5461038,1.3911297,-1.1477829
2022-11-22,30,-0.39497086,-0.3228097,-0.18432216,-0.2830862,-0.4976111,-0.41272452,-0.11160961,-0.28604156,-0.54610115,1.3907825,-1.0725049
2022-11-23,30,-0.391336,-0.3201495,-0.1824281,-0.28142032,-0.49340993,-0.411332,-0.111674845,-0.28606224,-0.54607755,1.3903967,-1.0767957
2022-11-10,31,-0.25256544,0.3005404,-0.52933365,0.18943156,0.22016545,-0.09033546,-0.111040086,-0.26737088,-0.5461036,1.4233088,-1.0746771
2022-11-11,31,-0.28726673,0.10517506,-0.40996906,0.13520806,0.042034913,-0.09849411,-0.11076033,-0.27291003,-0.5461035,1.4232092,-1.1055399
2022-11-14,31,-0.09046307,0.5538301,-0.55176854,0.3763561,0.74866444,-0.022466939,-0.11062926,-0.24234048,-0.5461015,1.4234573,-1.0574185
2022-11-15,31,-0.23638123,0.27130982,-0.4873252,0.14412029,0.23470253,-0.10161315,-0.11033414,-0.25950083,-0.54610366,1.4231491,-1.0165203
2022-11-16,31,-0.1876455,0.31960148,-0.4714532,0.1708014,0.15816505,-0.08564085,-0.11134583,-0.26861542,-0.5461029,1.4230937,-1.04443
2022-11-17,31,-0.27233642,0.17433147,-0.4493255,0.1587787,-0.008597106,-0.07915805,-0.111635864,-0.27578187,-0.54610276,1.4228399,-1.1342324
2022-11-18,31,-0.24302787,0.35748246,-0.5648748,0.23943973,0.4409344,-0.056818794,-0.109980404,-0.2467508,-0.5461045,1.4228344,-1.1110413
2022-11-21,31,-0.11097515,0.46497536,-0.5028995,0.34007686,0.76628196,-0.025312785,-0.11019543,-0.23004118,-0.5461038,1.4231681,-1.1477829
2022-11-22,31,-0.23529583,-0.041042056,-0.23261672,0.095315196,-0.12611808,-0.106828675,-0.11097655,-0.2767628,-0.54610115,1.4228246,-1.0725049
2022-11-23,31,-0.23560944,0.22386663,-0.44805396,0.1342439,-0.056883078,-0.10077982,-0.11190578,-0.28441852,-0.54607755,1.4224459,-1.0767957
2022-11-10,32,-0.27273178,0.30031735,-0.5519388,-0.29768747,-0.19274639,0.008010395,-0.11133674,-0.2860173,-0.5461036,1.4182048,-1.0746771
2022-11-11,32,-0.24471894,0.13161498,-0.3833552,-0.297719,-0.2273891,0.0037887841,-0.11141631,-0.28602135,-0.5461035,1.4180815,-1.1055399
2022-11-14,32,-0.18292436,0.6371778,-0.72389615,-0.29764646,-0.05828813,0.08322495,-0.111300334,-0.28601533,-0.5461015,1.4183129,-1.0574185
2022-11-15,32,-0.22639447,0.3472595,-0.53769004,-0.29769334,-0.20159525,0.0028687902,-0.111240864,-0.2860208,-0.54610366,1.4181048,-1.0165203
2022-11-16,32,-0.24217999,0.3528419,-0.56005406,-0.29771054,-0.19695613,0.01954737,-0.11150317,-0.28601784,-0.5461029,1.4179598,-1.04443
2022-11-17,32,-0.24325287,0.22559541,-0.4580751,-0.29775602,-0.21961349,0.027672458,-0.11162281,-0.2860849,-0.54610276,1.4177631,-1.1342324
2022-11-18,32,-0.2354705,0.3975361,-0.5888476,-0.29775685,-0.14448419,0.051288977,-0.11130181,-0.2860857,-0.5461045,1.4177103,-1.1110413
2022-11-21,32,-0.16402444,0.5480537,-0.6302762,-0.29769582,-0.05761156,0.087048545,-0.11126371,-0.28607127,-0.5461038,1.4180682,-1.1477829
2022-11-22,32,-0.21798259,0.04358572,-0.2817475,-0.29771575,-0.23601717,0.0010145679,-0.1116001,-0.28605947,-0.54610115,1.4177905,-1.0725049
2022-11-23,32,-0.24245071,0.29081994,-0.51013076,-0.29778484,-0.23134032,0.0038448721,-0.11175294,-0.28608462,-0.54607755,1.4173019,-1.0767957
2022-11-10,33,-0.3937028,-0.3049003,-0.19736432,-0.14707664,-0.29968405,-0.20424548,-0.11150682,-0.28570497,-0.5461036,1.4397703,-1.0746771
2022-11-11,33,-0.393391,-0.3133887,-0.19012788,-0.15898398,-0.3255323,-0.20616472,-0.111513436,-0.2857331,-0.5461035,1.4397733,-1.1055399
2022-11-14,33,-0.3911613,-0.28638065,-0.209524,-0.08230114,-0.16553345,-0.15976349,-0.11140266,-0.28545353,-0.5461015,1.4399585,-1.0574185
2022-11-15,33,-0.3929989,-0.30945024,-0.19288072,-0.15714374,-0.30555135,-0.20690238,-0.11147007,-0.28568408,-0.54610366,1.4396616,-1.0165203
2022-11-16,33,-0.39370537,-0.3053673,-0.19698954,-0.1412275,-0.29420102,-0.19574204,-0.111510575,-0.28568614,-0.5461029,1.4395865,-1.04443
2022-11-17,33,-0.39376318,-0.31170738,-0.1920046,-0.14565241,-0.32238632,-0.19268867,-0.11163427,-0.28584802,-0.54610276,1.4393628,-1.1342324
2022-11-18,33,-0.3926224,-0.3014562,-0.19903648,-0.12910917,-0.25615877,-0.17823493,-0.111575246,-0.2856359,-0.5461045,1.4393691,-1.1110413
2022-11-21,33,-0.39081305,-0.2921339,-0.20453891,-0.09080559,-0.17544147,-0.16030465,-0.1115094,-0.2855253,-0.5461038,1.4397433,-1.1477829
2022-11-22,33,-0.39345253,-0.3197847,-0.18506195,-0.1545914,-0.33229333,-0.20800993,-0.11155476,-0.28584287,-0.54610115,1.4393952,-1.0725049
2022-11-23,33,-0.3938924,-0.3125013,-0.19152476,-0.15586801,-0.3298952,-0.20573398,-0.11167058,-0.28587914,-0.54607755,1.4389541,-1.0767957
2022-11-10,34,-0.00476522,0.44818097,-0.369182,-0.29747933,0.07245205,0.36723918,-0.11110169,-0.2842468,-0.5461036,1.4226013,-1.0746771
2022-11-11,34,-0.09782687,0.29725647,-0.35183272,-0.29749838,0.0019348599,0.360732,-0.111285284,-0.28453675,-0.5461035,1.4224263,-1.1055399
2022-11-14,34,0.10985418,0.8740709,-0.58537,-0.29735756,0.32673958,0.49965006,-0.110943854,-0.2818162,-0.5461015,1.4227611,-1.0574185
2022-11-15,34,0.09937467,0.5155397,-0.30619362,-0.29740345,0.07560569,0.36731073,-0.11049655,-0.28457442,-0.54610366,1.4225732,-1.0165203
2022-11-16,34,-0.0106475875,0.57991964,-0.4827636,-0.2974798,0.056236673,0.38773447,-0.111594886,-0.28459156,-0.5461029,1.4225225,-1.04443
2022-11-17,34,-0.04441042,0.35311985,-0.33691305,-0.29759747,0.0006923638,0.39355594,-0.11173037,-0.28470576,-0.54610276,1.4219204,-1.1342324
2022-11-18,34,0.007495273,0.5071834,-0.4033189,-0.29750502,0.17329714,0.44251585,-0.110618904,-0.2834939,-0.5461045,1.4219743,-1.1110413
2022-11-21,34,0.12503204,0.74865943,-0.46650088,-0.2974144,0.31949168,0.4998589,-0.11074141,-0.28189966,-0.5461038,1.4222028,-1.1477829
2022-11-22,34,0.023894412,0.09417321,-0.049509566,-0.29753503,-0.041944254,0.3524007,-0.11157866,-0.28533927,-0.54610115,1.4221385,-1.0725049
2022-11-23,34,-0.061945405,0.44385472,-0.43039507,-0.2975846,-0.020726856,0.35517308,-0.11216846,-0.285044,-0.54607755,1.4217803,-1.0767957
2022-11-10,35,-0.3976925,-0.33956236,-0.17373678,-0.28786433,-0.50880945,-0.42475253,-0.11154163,-0.28600603,-0.5461036,1.3668481,-1.0746771
2022-11-11,35,-0.39803997,-0.3416644,-0.17242908,-0.28938848,-0.50963444,-0.42653757,-0.11156188,-0.28601193,-0.5461035,1.3668401,-1.1055399
2022-11-14,35,-0.39685258,-0.33970416,-0.17267142,-0.28611994,-0.50735515,-0.4238517,-0.11154793,-0.286004,-0.5461015,1.3669561,-1.0574185
2022-11-15,35,-0.39864525,-0.33788767,-0.17617762,-0.2878091,-0.5082686,-0.4244283,-0.11152409,-0.28601116,-0.54610366,1.3667709,-1.0165203
2022-11-16,35,-0.3963974,-0.33943343,-0.17237946,-0.28745353,-0.50841635,-0.4237463,-0.11155781,-0.28600127,-0.5461029,1.3667148,-1.04443
2022-11-17,35,-0.3970809,-0.34241062,-0.17083117,-0.2886278,-0.5095115,-0.42486864,-0.1116696,-0.28608155,-0.54610276,1.3663679,-1.1342324
2022-11-18,35,-0.3979821,-0.34136143,-0.17270094,-0.28791678,-0.50908494,-0.42413935,-0.111652344,-0.28607574,-0.5461045,1.366434,-1.1110413
2022-11-21,35,-0.3953274,-0.34071118,-0.17020904,-0.28624037,-0.50779057,-0.42310885,-0.111633435,-0.2860651,-0.5461038,1.3666233,-1.1477829
2022-11-22,35,-0.39648035,-0.3430478,-0.16960028,-0.2885099,-0.5089047,-0.42568934,-0.11162636,-0.2860538,-0.54610115,1.3664459,-1.0725049
2022-11-23,35,-0.39580128,-0.34113026,-0.1704432,-0.28892598,-0.5093112,-0.42569053,-0.11170158,-0.28607374,-0.54607755,1.3660742,-1.0767957
2022-11-10,37,0.5393229,0.889704,-0.11279784,0.26334557,0.7112008,0.76788014,-0.10502143,-0.2607242,-0.5461036,1.400895,-1.0746771
2022-11-11,37,0.3551111,0.8477625,-0.28690308,0.22857302,0.41162458,0.7772538,-0.106552064,-0.2748871,-0.5461035,1.4007851,-1.1055399
2022-11-14,37,0.77586514,1.3763245,-0.2405191,0.42892584,1.0933892,0.9392445,-0.10283245,-0.26184952,-0.5461015,1.4011363,-1.0574185
2022-11-15,37,0.7070972,0.8709392,0.09199937,0.23998284,0.6155224,0.7455864,-0.102009565,-0.26617447,-0.54610366,1.4009221,-1.0165203
2022-11-16,37,0.4687329,0.9295431,-0.22489768,0.24818312,0.5261563,0.76514953,-0.10984154,-0.280061,-0.5461029,1.4008795,-1.04443
2022-11-17,37,0.4515308,0.8154295,-0.15180346,0.2624461,0.12555914,0.8454418,-0.11080465,-0.27976424,-0.54610276,1.4002312,-1.1342324
2022-11-18,37,0.43989497,1.0138683,-0.32602564,0.32908192,1.0181173,0.9043862,-0.09738873,-0.2516206,-0.5461045,1.4003463,-1.1110413
2022-11-21,37,0.7060742,1.1613617,-0.14496765,0.4288157,0.98232657,0.96721995,-0.09861469,-0.26072273,-0.5461038,1.40055,-1.1477829
2022-11-22,37,0.46164486,0.5006068,0.11520465,0.20006171,-0.19669633,0.71282625,-0.115489826,-0.29740882,-0.54610115,1.4004546,-1.0725049
2022-11-23,37,0.4507111,0.7867081,-0.12943485,0.22174093,0.15157513,0.76128864,-0.11560881,-0.30115464,-0.54607755,1.4000936,-1.0767957
2022-11-10,38,-0.37325633,-0.26963013,-0.2028907,-0.14549117,-0.27531374,-0.23346356,-0.111353025,-0.28601044,-0.5461036,1.3582313,-1.0746771
2022-11-11,38,-0.37379977,-0.28013209,-0.1949862,-0.16234645,-0.310445,-0.23607516,-0.1113939,-0.2860155,-0.5461035,1.3581192,-1.1055399
2022-11-14,38,-0.35746616,-0.21985537,-0.22545066,-0.07461524,-0.12560983,-0.18332162,-0.11128475,-0.28600496,-0.5461015,1.3583559,-1.0574185
2022-11-15,38,-0.366988,-0.27664867,-0.19011596,-0.15766916,-0.28539306,-0.2372537,-0.11133766,-0.2860121,-0.54610366,1.3580865,-1.0165203
2022-11-16,38,-0.3724897,-0.2673092,-0.20390975,-0.15185642,-0.2972945,-0.22786635,-0.1113676,-0.28601432,-0.5461029,1.3581192,-1.04443
2022-11-17,38,-0.37367898,-0.27359086,-0.20025073,-0.15461017,-0.31891644,-0.22708982,-0.11150977,-0.2860818,-0.54610276,1.3576689,-1.1342324
2022-11-18,38,-0.3675142,-0.24685228,-0.21498889,-0.120469734,-0.21733359,-0.20438993,-0.111438364,-0.28607288,-0.5461045,1.3577344,-1.1110413
2022-11-21,38,-0.35661215,-0.226253,-0.21937099,-0.078668475,-0.1355766,-0.18511935,-0.1113926,-0.2860582,-0.5461038,1.3579584,-1.1477829
2022-11-22,38,-0.36516485,-0.3099493,-0.16108276,-0.1761122,-0.35829803,-0.24565098,-0.1114434,-0.28605542,-0.54610115,1.3576983,-1.0725049
2022-11-23,38,-0.375027,-0.27889284,-0.19748878,-0.16825405,-0.3384256,-0.23949692,-0.11154316,-0.2860836,-0.54607755,1.3574361,-1.0767957
2022-11-10,39,-0.38841093,-0.3286292,-0.17212394,-0.29781687,-0.5093177,-0.4435904,-0.11155817,-0.28601652,-0.5461036,1.3360395,-1.0746771
2022-11-11,39,-0.38997915,-0.33273935,-0.17056563,-0.29782644,-0.5098177,-0.44370052,-0.11156638,-0.28601944,-0.5461035,1.3359039,-1.1055399
2022-11-14,39,-0.38752028,-0.3233283,-0.17541918,-0.29781333,-0.5071254,-0.44257164,-0.11155616,-0.2860126,-0.5461015,1.336114,-1.0574185
2022-11-15,39,-0.38848475,-0.33158696,-0.16981149,-0.29782274,-0.5092381,-0.44333136,-0.111555904,-0.28602147,-0.54610366,1.3359948,-1.0165203
2022-11-16,39,-0.38589507,-0.32761878,-0.17010278,-0.29781973,-0.50884974,-0.4428432,-0.111558154,-0.2860161,-0.5461029,1.3359213,-1.04443
2022-11-17,39,-0.3899696,-0.3315181,-0.17163762,-0.29788435,-0.5092819,-0.44358164,-0.11167841,-0.28608334,-0.54610276,1.3354869,-1.1342324
2022-11-18,39,-0.38942802,-0.3283598,-0.17358917,-0.29788446,-0.50865287,-0.44302967,-0.111666024,-0.2860832,-0.5461045,1.3355037,-1.1110413
2022-11-21,39,-0.38822362,-0.32553595,-0.17450021,-0.29786748,-0.50708956,-0.44255325,-0.1116437,-0.28606787,-0.5461038,1.3356696,-1.1477829
2022-11-22,39,-0.38873115,-0.33377406,-0.16837192,-0.29786298,-0.5096829,-0.44374308,-0.11163561,-0.28605804,-0.54610115,1.3355826,-1.0725049
2022-11-23,39,-0.38812357,-0.32875082,-0.17181654,-0.2978839,-0.5089241,-0.44319588,-0.11169495,-0.28608212,-0.54607755,1.3352305,-1.0767957
2022-11-10,40,-0.35483748,-0.06153046,-0.35099566,0.2710996,0.62860256,0.110608876,-0.10892582,-0.28047448,-0.5461036,1.468278,-1.0746771
2022-11-11,40,-0.3634012,-0.021466497,-0.39319822,0.21594146,0.4770553,0.10808872,-0.1099672,-0.28125456,-0.5461035,1.4675988,-1.1055399
2022-11-14,40,-0.3215502,0.15916957,-0.49252713,0.51391286,1.2345663,0.21408363,-0.10784358,-0.264468,-0.5461015,1.4688393,-1.0574185
2022-11-15,40,-0.3669503,0.06462322,-0.46708733,0.22409731,0.53385574,0.09323962,-0.10673162,-0.27520487,-0.54610366,1.4672747,-1.0165203
2022-11-16,40,-0.35539293,-0.031391125,-0.37608904,0.2583799,0.5657778,0.12229985,-0.11150506,-0.27879477,-0.5461029,1.4686369,-1.04443
2022-11-17,40,-0.35759485,-0.062714994,-0.35324723,0.24934001,0.48683923,0.13600378,-0.11252792,-0.28295225,-0.54610276,1.4678494,-1.1342324
2022-11-18,40,-0.34566346,0.1203872,-0.48839158,0.35474852,0.84018356,0.17443958,-0.104552954,-0.26700264,-0.5461045,1.4681255,-1.1110413
2022-11-21,40,-0.32675412,0.25052246,-0.57263756,0.49529228,1.2062235,0.21414022,-0.10546787,-0.25614354,-0.5461038,1.4671975,-1.1477829
2022-11-22,40,-0.37108856,-0.01346207,-0.40843785,0.1794119,0.32884192,0.091062084,-0.11346021,-0.2814369,-0.54610115,1.4674618,-1.0725049
2022-11-23,40,-0.36379412,-0.012583882,-0.40096238,0.20055583,0.40777698,0.09873049,-0.11461976,-0.28841767,-0.54607755,1.467421,-1.0767957
2022-11-10,41,-0.39376217,-0.29717463,-0.20370243,-0.17596845,-0.34458506,-0.27387387,-0.11123213,-0.2860173,-0.5461036,1.49486,-1.0746771
2022-11-11,41,-0.39355856,-0.28843987,-0.21056846,-0.18808964,-0.367261,-0.2748925,-0.1112223,-0.28602135,-0.5461035,1.494136,-1.1055399
2022-11-14,41,-0.39122784,-0.28021586,-0.21460325,-0.12603402,-0.25130644,-0.23922127,-0.11111392,-0.28601533,-0.5461015,1.4954401,-1.0574185
2022-11-15,41,-0.39443663,-0.27397346,-0.22330213,-0.18840942,-0.3590397,-0.27736887,-0.111187875,-0.2860208,-0.54610366,1.4937971,-1.0165203
2022-11-16,41,-0.3940363,-0.30691218,-0.19610944,-0.17838922,-0.35346454,-0.2700069,-0.11129792,-0.28601784,-0.5461029,1.4952189,-1.04443
2022-11-17,41,-0.393427,-0.29913968,-0.20182608,-0.17657492,-0.3626235,-0.26571047,-0.11144173,-0.2860849,-0.54610276,1.4944023,-1.1342324
2022-11-18,41,-0.3933141,-0.26500067,-0.22940937,-0.15899017,-0.30945954,-0.25262517,-0.111104,-0.2860857,-0.5461045,1.4946631,-1.1110413
2022-11-21,41,-0.39088586,-0.26629493,-0.22559497,-0.12846525,-0.25171506,-0.23932993,-0.11106075,-0.28607127,-0.5461038,1.4937487,-1.1477829
2022-11-22,41,-0.3954813,-0.29985172,-0.20353416,-0.19247906,-0.38284346,-0.27958846,-0.11144458,-0.28605947,-0.54610115,1.4939835,-1.0725049
2022-11-23,41,-0.3945134,-0.30255222,-0.20030221,-0.18946292,-0.37987253,-0.27772093,-0.11156885,-0.28608462,-0.54607755,1.4939857,-1.0767957
2022-11-10,42,-0.39013016,-0.29088074,-0.20470735,-0.07642633,-0.12826909,-0.34856266,-0.11059262,-0.28579563,0.48781812,1.3583941,-1.0746771
2022-11-11,42,-0.3918634,-0.31135494,-0.19005266,-0.099143,-0.183478,-0.35162348,-0.11075196,-0.28582156,0.48780137,1.358312,-1.1055399
2022-11-14,42,-0.38715568,-0.24821836,-0.23597473,0.033041023,0.13203087,-0.32485858,-0.11009495,-0.28563607,0.48781955,1.3584965,-1.0574185
2022-11-15,42,-0.38896498,-0.29842082,-0.19727543,-0.08672193,-0.13410589,-0.35132805,-0.110119864,-0.28580338,0.48780432,1.3582782,-1.0165203
2022-11-16,42,-0.39166403,-0.31041837,-0.1905829,-0.090594664,-0.17057633,-0.34720194,-0.1110753,-0.28582466,0.48781365,1.3582463,-1.04443
2022-11-17,42,-0.3911001,-0.3053229,-0.19417793,-0.09753063,-0.21451253,-0.3466813,-0.111555904,-0.28589714,0.48754668,1.357876,-1.1342324
2022-11-18,42,-0.3904144,-0.27802882,-0.21555787,-0.032453824,-0.007087689,-0.3362143,-0.109698504,-0.28578025,0.48754865,1.3579235,-1.1110413
2022-11-21,42,-0.38535395,-0.24784571,-0.2343198,0.027847165,0.12955117,-0.32584083,-0.10964155,-0.2856927,0.487604,1.3581849,-1.1477829
2022-11-22,42,-0.39207217,-0.3288379,-0.1761537,-0.1293652,-0.281588,-0.3554305,-0.11162667,-0.28590637,0.48764303,1.3579556,-1.0725049
2022-11-23,42,-0.39142892,-0.31833136,-0.1840089,-0.12202579,-0.25921524,-0.35361528,-0.11212006,-0.28593197,0.48747256,1.3575661,-1.0767957
2022-11-10,43,-0.39092302,0.094771534,-0.51864123,-0.14059217,-0.3438921,-0.27649307,-0.11128631,-0.2745999,-0.5461036,1.3520849,-1.0746771
2022-11-11,43,-0.38939047,-0.03224496,-0.41381487,-0.16090855,-0.36899927,-0.2862086,-0.111332715,-0.27865192,-0.5461035,1.3522888,-1.1055399
2022-11-14,43,-0.38716272,0.16261007,-0.5694564,-0.08505526,-0.25444192,-0.25357327,-0.111159444,-0.25915158,-0.5461015,1.3521444,-1.0574185
2022-11-15,43,-0.38657758,-0.100975364,-0.3548464,-0.15680572,-0.35893017,-0.28254402,-0.1112563,-0.27071616,-0.54610366,1.3519264,-1.0165203
2022-11-16,43,-0.38651466,0.068306014,-0.49217916,-0.15011561,-0.35484546,-0.27817708,-0.11137837,-0.27600056,-0.5461029,1.3518913,-1.04443
2022-11-17,43,-0.39406562,0.06292534,-0.49643964,-0.14942731,-0.36718303,-0.27517384,-0.11151749,-0.27977514,-0.54610276,1.3519022,-1.1342324
2022-11-18,43,-0.38523686,0.03859541,-0.46671486,-0.12633836,-0.29740104,-0.2670985,-0.1112116,-0.25916195,-0.5461045,1.3517814,-1.1110413
2022-11-21,43,-0.38564026,0.080594,-0.50124115,-0.08919436,-0.25215057,-0.25563532,-0.111169025,-0.24811453,-0.5461038,1.3522722,-1.1477829
2022-11-22,43,-0.39302474,-0.067324474,-0.38950324,-0.17171572,-0.4083521,-0.28786603,-0.111501336,-0.2816867,-0.54610115,1.35179,-1.0725049
2022-11-23,43,-0.39006767,0.047032222,-0.47904027,-0.16512665,-0.38269415,-0.28850225,-0.11161579,-0.28793937,-0.54607755,1.3514316,-1.0767957
2022-11-10,45,-0.3347782,0.16126122,-0.5091727,0.0046277046,0.1551742,-0.17167176,-0.110759795,-0.27193135,-0.5461036,1.3743618,-1.0746771
2022-11-11,45,-0.28235266,0.028103972,-0.3418572,-0.0043370724,0.11987893,-0.16838458,-0.11056143,-0.27520913,-0.5461035,1.3743227,-1.1055399
2022-11-14,45,-0.19060762,0.3758924,-0.5204894,0.118660435,0.52907985,-0.11678885,-0.110449195,-0.24909583,-0.5461015,1.3744708,-1.0574185
2022-11-15,45,-0.2820577,0.11488798,-0.4119664,-0.009200145,0.1253318,-0.17624712,-0.10991731,-0.2657662,-0.54610366,1.3742781,-1.0165203
2022-11-16,45,-0.28294897,0.15220593,-0.4432612,0.002906017,0.13468388,-0.16507421,-0.111356884,-0.27257073,-0.5461029,1.3741676,-1.04443
