date,id,apply_amt,redeem_amt,net_in_amt,uv_fundown,uv_stableown,uv_fundopt,uv_fundmarket,uv_termmarket,during_days,total_net_value,yield,is_trade,is_week_end,is_month_end,is_quarter_end,is_year_end,trade_day_rank,year,month,day,next_trade_year,next_trade_month,next_trade_day,last_trade_year,last_trade_month,last_trade_day
2022-10-21,43,0.216609905,0.928207147,-0.711597242,532349395.0,56643415,335212639,627847.0,306975283.0,0.0,4.611186,0.0203,1,1,0,0,0,7777,2022,10,21,2022,10,24,2022,10,20
2022-10-24,43,0.335272582,2.577297399,-2.242024816,907896391.0,129253759,401854111,1185379.0,698887483.0,0.0,4.610352,0.020375,1,0,0,0,0,7778,2022,10,24,2022,10,25,2022,10,21
2022-10-25,43,0.261670109,3.25170592,-2.99003581,651825223.0,88160371,373223203,693439.0,292151491.0,0.0,4.609935,0.0205,1,0,0,0,0,7779,2022,10,25,2022,10,26,2022,10,24
2022-10-26,43,0.121099037,2.727716289,-2.606617251,698953075.0,114725131,418055335,627847.0,307827979.0,0.0,4.609518,0.0203,1,0,0,0,0,7780,2022,10,26,2022,10,27,2022,10,25
2022-10-27,43,0.134179363,2.191088211,-2.056908849,690721279.0,59923015,383127595,824623.0,272342707.0,0.0,4.609518,0.0202,1,0,0,0,0,7781,2022,10,27,2022,10,28,2022,10,26
2022-10-28,43,0.221112359,1.594572403,-1.373460045,601647343.0,58512787,350003635,496663.0,238398847.0,0.0,4.609935,0.0201,1,1,0,0,0,7782,2022,10,28,2022,10,31,2022,10,27
2022-10-31,43,0.254421042,1.693626569,-1.439205527,1054691287.0,133943587,432190411,1185379.0,594825775.0,0.0,4.609935,0.0202,1,0,1,0,0,7783,2022,10,31,2022,11,1,2022,10,28
2022-11-01,43,0.159724992,0.989343057,-0.829618065,639953071.0,90357703,358268227,660643.0,285526699.0,0.0,4.608684,0.0204,1,0,0,0,0,7784,2022,11,1,2022,11,2,2022,10,31
2022-11-02,43,0.148296794,3.191136336,-3.042839542,820626235.0,98097559,446292691,759031.0,310582843.0,0.0,4.607433,0.02045,1,0,0,0,0,7785,2022,11,2,2022,11,3,2022,11,1
2022-11-03,43,0.102085738,5.306553947,-5.20446821,830924179.0,90193723,442324375,923011.0,303203743.0,0.0,4.606599,0.02055,1,0,0,0,0,7786,2022,11,3,2022,11,4,2022,11,2
2022-11-04,43,0.154706358,2.745480868,-2.59077451,691377199.0,71762371,415366063,955807.0,197764603.0,0.0,4.604931,0.02085,1,1,0,0,0,7787,2022,11,4,2022,11,7,2022,11,3
2022-11-07,43,0.163420037,5.388117163,-5.224697126,1337983135.0,154933027,526347727,1250971.0,51592831.0,0.0,4.605348,0.02105,1,0,0,0,0,7788,2022,11,7,2022,11,8,2022,11,4
2022-11-08,43,0.209319526,0.970238312,-0.760918787,708168751.0,53757367,412775179,595051.0,21322123.0,0.0,4.603263,0.02155,1,0,0,0,0,7789,2022,11,8,2022,11,9,2022,11,7
2022-11-09,43,0.080580233,4.42673766,-4.346157427,635722387.0,71991943,349741267,726235.0,22502779.0,0.0,4.602846,0.0216,1,0,0,0,0,7790,2022,11,9,2022,11,10,2022,11,8
2022-11-10,43,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,7791,2022,11,10,2022,11,11,2022,11,9
2022-11-11,43,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,7792,2022,11,11,2022,11,14,2022,11,10
2022-11-14,43,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,7793,2022,11,14,2022,11,15,2022,11,11
2022-11-15,43,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,7794,2022,11,15,2022,11,16,2022,11,14
2022-11-16,43,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,7795,2022,11,16,2022,11,17,2022,11,15
2022-11-17,43,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,7796,2022,11,17,2022,11,18,2022,11,16
2022-11-18,43,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,7797,2022,11,18,2022,11,21,2022,11,17
2022-11-21,43,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,7798,2022,11,21,2022,11,22,2022,11,18
2022-11-22,43,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,7799,2022,11,22,2022,11,23,2022,11,21
2022-11-23,43,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,7800,2022,11,23,2022,11,24,2022,11,22
2022-09-22,45,2.539125647,2.999685573,-0.460559926,1455064855.0,311829091,587413879,15451639.0,460067011.0,0.0,4.647882,0.01975,1,0,0,0,0,7761,2022,9,22,2022,9,23,2022,9,21
2022-09-23,45,2.486592205,2.537215132,-0.050622927,1657809727.0,399164839,554847451,14008615.0,379159279.0,0.0,4.647465,0.019825,1,1,0,0,0,7762,2022,9,23,2022,9,26,2022,9,22
2022-09-26,45,7.208471547,10.91123302,-3.70276147,3722219539.0,1110280507,737849131,41327683.0,1070630143.0,0.0,4.647048,0.0199,1,0,0,0,0,7763,2022,9,26,2022,9,27,2022,9,23
2022-09-27,45,1.507727819,6.905360874,-5.397633055,1863571831.0,450129823,653825779,19255975.0,472365511.0,0.0,4.645797,0.0201,1,0,0,0,0,7764,2022,9,27,2022,9,28,2022,9,26
2022-09-28,45,1.831034491,12.64378825,-10.81275376,1983965947.0,471053671,695837455,21223735.0,491419987.0,0.0,4.644963,0.02005,1,0,0,0,0,7765,2022,9,28,2022,9,29,2022,9,27
2022-09-29,45,1.794798852,11.68520875,-9.890409896,1778958151.0,438880795,599122051,20535019.0,421597303.0,0.0,4.644546,0.0201,1,0,0,0,0,7766,2022,9,29,2022,9,30,2022,9,28
2022-09-30,45,1.272030243,5.040894704,-3.768864461,1514294431.0,356923591,531955843,17484991.0,356759611.0,0.0,4.644129,0.0199,1,1,1,1,0,7767,2022,9,30,2022,10,10,2022,9,29
2022-10-10,45,3.8802347,22.00064828,-18.12041358,5359691023.0,1693032631,1066235479,76976935.0,2750244487.0,0.0,4.647882,0.01975,1,0,0,0,0,7768,2022,10,10,2022,10,11,2022,9,30
2022-10-11,45,2.938330024,3.513888021,-0.575557997,1872951487.0,482368291,638444455,26011951.0,700461691.0,0.0,4.648299,0.0199,1,0,0,0,0,7769,2022,10,11,2022,10,12,2022,10,10
2022-10-12,45,3.343951652,2.773286749,0.570664903,1594808611.0,411364951,629786311,4137019.0,870574543.0,0.0,4.648716,0.01995,1,0,0,0,0,7770,2022,10,12,2022,10,13,2022,10,11
2022-10-13,45,2.949697488,2.799542876,0.150154613,1531249963.0,353283235,693902491,1742911.0,503849671.0,0.0,4.649133,0.019975,1,0,0,0,0,7771,2022,10,13,2022,10,14,2022,10,12
2022-10-14,45,2.569557307,2.071899652,0.497657655,1445455627.0,331375507,753787987,2595607.0,431764063.0,0.0,4.649967,0.02,1,1,0,0,0,7772,2022,10,14,2022,10,17,2022,10,13
2022-10-17,45,7.881525396,5.730880225,2.150645171,2596365655.0,691082035,967453927,3645079.0,1213325539.0,0.0,4.651218,0.02,1,0,0,0,0,7773,2022,10,17,2022,10,18,2022,10,14
2022-10-18,45,4.113702756,2.326480794,1.787221961,1525937011.0,354037543,721057579,1972483.0,519132607.0,0.0,4.651635,0.02005,1,0,0,0,0,7774,2022,10,18,2022,10,19,2022,10,17
2022-10-19,45,3.399861272,1.866561617,1.533299655,1412856403.0,340787959,647627335,1939687.0,516213763.0,0.0,4.652469,0.02,1,0,0,0,0,7775,2022,10,19,2022,10,20,2022,10,18
2022-10-20,45,3.042137552,1.491174764,1.550962788,1324077631.0,302088679,602532835,2497219.0,423532267.0,0.0,4.652886,0.0201,1,0,0,0,0,7776,2022,10,20,2022,10,21,2022,10,19
2022-10-21,45,2.715270271,1.513167787,1.202102484,1327258843.0,305138707,599318827,1972483.0,382701247.0,0.0,4.652886,0.0203,1,1,0,0,0,7777,2022,10,21,2022,10,24,2022,10,20
2022-10-24,45,8.469366833,4.913802531,3.555564302,2005348939.0,566424439,710956411,2956363.0,932067043.0,0.0,4.653303,0.020375,1,0,0,0,0,7778,2022,10,24,2022,10,25,2022,10,21
2022-10-25,45,3.239070544,2.973222519,0.265848025,1456015939.0,305827423,651038119,1480543.0,386112031.0,0.0,4.652886,0.0205,1,0,0,0,0,7779,2022,10,25,2022,10,26,2022,10,24
2022-10-26,45,2.041357983,4.399786485,-2.358428502,1510621279.0,317109247,658646791,2234851.0,370009195.0,0.0,4.652886,0.0203,1,0,0,0,0,7780,2022,10,26,2022,10,27,2022,10,25
2022-10-27,45,1.793995296,2.976553746,-1.18255845,1561225507.0,309008635,673896931,1906891.0,344493907.0,0.0,4.65372,0.0202,1,0,0,0,0,7781,2022,10,27,2022,10,28,2022,10,26
2022-10-28,45,2.252583738,2.30370552,-0.051121782,1455523999.0,285264331,659532283,2038075.0,320520031.0,0.0,4.654137,0.0201,1,1,0,0,0,7782,2022,10,28,2022,10,31,2022,10,27
2022-10-31,45,3.695019944,4.959344241,-1.264324297,2259288367.0,530840779,712432231,5678431.0,733848019.0,0.0,4.655388,0.0202,1,0,1,0,0,7783,2022,10,31,2022,11,1,2022,10,28
2022-11-01,45,3.490429191,2.795802066,0.694627125,1468675195.0,329374951,735061471,1939687.0,362334931.0,0.0,4.655388,0.0204,1,0,0,0,0,7784,2022,11,1,2022,11,2,2022,10,31
2022-11-02,45,3.069544227,2.705187841,0.364356386,1787714683.0,359809639,823577875,2562811.0,399394411.0,0.0,4.654971,0.02045,1,0,0,0,0,7785,2022,11,2,2022,11,3,2022,11,1
2022-11-03,45,1.839907817,4.137644651,-2.297736834,1619766367.0,345182623,730404439,2333239.0,367910251.0,0.0,4.654971,0.02055,1,0,0,0,0,7786,2022,11,3,2022,11,4,2022,11,2
2022-11-04,45,1.599022972,2.071754513,-0.472731542,1463231059.0,279197071,728239903,2923567.0,257978059.0,0.0,4.654137,0.02085,1,1,0,0,0,7787,2022,11,4,2022,11,7,2022,11,3
2022-11-07,45,2.060935601,7.395377866,-5.334442265,2575146643.0,613355515,932755759,3218731.0,106460539.0,0.0,4.654554,0.02105,1,0,0,0,0,7788,2022,11,7,2022,11,8,2022,11,4
2022-11-08,45,1.557103602,3.077440971,-1.520337369,1388423383.0,273654547,655826335,2234851.0,40474987.0,0.0,4.65372,0.02155,1,0,0,0,0,7789,2022,11,8,2022,11,9,2022,11,7
2022-11-09,45,1.368879641,5.923943652,-4.555064011,1310696863.0,296578951,562980859,1972483.0,38835187.0,0.0,4.652886,0.0216,1,0,0,0,0,7790,2022,11,9,2022,11,10,2022,11,8
2022-11-10,45,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,7791,2022,11,10,2022,11,11,2022,11,9
2022-11-11,45,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,7792,2022,11,11,2022,11,14,2022,11,10
2022-11-14,45,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,7793,2022,11,14,2022,11,15,2022,11,11
2022-11-15,45,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,7794,2022,11,15,2022,11,16,2022,11,14
2022-11-16,45,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,7795,2022,11,16,2022,11,17,2022,11,15
2022-11-17,45,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,7796,2022,11,17,2022,11,18,2022,11,16
2022-11-18,45,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,7797,2022,11,18,2022,11,21,2022,11,17
2022-11-21,45,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,7798,2022,11,21,2022,11,22,2022,11,18
2022-11-22,45,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,7799,2022,11,22,2022,11,23,2022,11,21
2022-11-23,45,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,7800,2022,11,23,2022,11,24,2022,11,22
2022-09-22,46,2.128680278,1.372199089,0.756481189,1096047043.0,199633975,347740711,10073095.0,417104251.0,0.0,4.565316,0.01975,1,0,0,0,0,7761,2022,9,22,2022,9,23,2022,9,21
2022-09-23,46,2.230818092,1.588320781,0.642497311,972504511.0,194616187,312583399,2497219.0,355513363.0,0.0,4.562814,0.019825,1,1,0,0,0,7762,2022,9,23,2022,9,26,2022,9,22
2022-09-26,46,3.685341919,6.123393874,-2.438051955,1932279451.0,465379963,415726819,38966371.0,946759651.0,0.0,4.560312,0.0199,1,0,0,0,0,7763,2022,9,26,2022,9,27,2022,9,23
2022-09-27,46,1.305596119,6.584882623,-5.279286503,1165148215.0,230298235,374141491,49821847.0,413923039.0,0.0,4.559061,0.0201,1,0,0,0,0,7764,2022,9,27,2022,9,28,2022,9,26
2022-09-28,46,0.666215771,6.80053362,-6.134317849,1226771899.0,223214299,406904695,22601167.0,391523371.0,0.0,4.555308,0.02005,1,0,0,0,0,7765,2022,9,28,2022,9,29,2022,9,27
2022-09-29,46,0.659257039,9.028486478,-8.369229439,1105459495.0,232987507,348757387,9384379.0,330227647.0,0.0,4.554057,0.0201,1,0,0,0,0,7766,2022,9,29,2022,9,30,2022,9,28
2022-09-30,46,0.848318085,3.702965309,-2.854647225,925245475.0,189303235,312812971,7023067.0,274343263.0,0.0,4.553223,0.0199,1,1,1,1,0,7767,2022,9,30,2022,10,10,2022,9,29
2022-10-10,46,1.113432041,9.39594428,-8.28251224,3421709791.0,843616231,646610659,26274319.0,1991082679.0,0.0,4.560312,0.01975,1,0,0,0,0,7768,2022,10,10,2022,10,11,2022,9,30
2022-10-11,46,0.822722605,1.957616973,-1.134894368,979424467.0,220492231,350790739,6465535.0,547665127.0,0.0,4.561563,0.0199,1,0,0,0,0,7769,2022,10,11,2022,10,12,2022,10,10
2022-10-12,46,1.737956637,1.346072117,0.391884519,864343303.0,175561711,351413863,2070871.0,704659579.0,0.0,4.562814,0.01995,1,0,0,0,0,7770,2022,10,12,2022,10,13,2022,10,11
2022-10-13,46,0.736223172,1.463037546,-0.726814374,888677935.0,152243755,399000859,791827.0,375715699.0,0.0,4.564482,0.019975,1,0,0,0,0,7771,2022,10,13,2022,10,14,2022,10,12
2022-10-14,46,0.699309057,1.107803427,-0.408494369,862244359.0,140863543,438323263,1152583.0,320192071.0,0.0,4.568235,0.02,1,1,0,0,0,7772,2022,10,14,2022,10,17,2022,10,13
2022-10-17,46,3.035216587,2.11509851,0.920118077,1703691331.0,427762951,571081471,2890771.0,985327747.0,0.0,4.569486,0.02,1,0,0,0,0,7773,2022,10,17,2022,10,18,2022,10,14
2022-10-18,46,1.688046767,0.884013274,0.804033493,895401115.0,157622299,412840771,2136463.0,445374403.0,0.0,4.57032,0.02005,1,0,0,0,0,7774,2022,10,18,2022,10,19,2022,10,17
2022-10-19,46,1.518458225,1.075619841,0.442838384,897565651.0,167592283,370730707,1250971.0,429402751.0,0.0,4.570737,0.02,1,0,0,0,0,7775,2022,10,19,2022,10,20,2022,10,18
2022-10-20,46,0.90516319,0.963891534,-0.058728344,838828015.0,221574499,351479455,1808503.0,352200967.0,0.0,4.569903,0.0201,1,0,0,0,0,7776,2022,10,20,2022,10,21,2022,10,19
2022-10-21,46,0.610869328,2.027345213,-1.416475885,802260475.0,132598951,342099799,1644523.0,306352159.0,0.0,4.57032,0.0203,1,1,0,0,0,7777,2022,10,21,2022,10,24,2022,10,20
2022-10-24,46,1.299358628,2.252859308,-0.953500679,1364908651.0,323865223,408938047,2005279.0,704036455.0,0.0,4.571571,0.020375,1,0,0,0,0,7778,2022,10,24,2022,10,25,2022,10,21
2022-10-25,46,1.264545666,1.035769837,0.228775828,827841355.0,153358819,369123703,955807.0,305729035.0,0.0,4.57032,0.0205,1,0,0,0,0,7779,2022,10,25,2022,10,26,2022,10,24
2022-10-26,46,0.515937182,1.517254899,-1.001317717,829120399.0,143290447,377716255,1152583.0,289855771.0,0.0,4.571154,0.0203,1,0,0,0,0,7780,2022,10,26,2022,10,27,2022,10,25
2022-10-27,46,0.792883812,1.084738033,-0.29185422,801473371.0,131123131,385357723,1349359.0,270866887.0,0.0,4.571571,0.0202,1,0,0,0,0,7781,2022,10,27,2022,10,28,2022,10,26
2022-10-28,46,0.796417905,0.816556922,-0.020139017,701740735.0,113347699,339410527,1546135.0,240202627.0,0.0,4.572822,0.0201,1,1,0,0,0,7782,2022,10,28,2022,10,31,2022,10,27
2022-10-31,46,2.201295588,1.449026403,0.752269185,1280360563.0,275589511,413496691,7547803.0,593153179.0,0.0,4.574907,0.0202,1,0,1,0,0,7783,2022,10,31,2022,11,1,2022,10,28
2022-11-01,46,1.607064554,0.760843056,0.846221497,799964755.0,166018075,361383847,4694551.0,302679007.0,0.0,4.574073,0.0204,1,0,0,0,0,7784,2022,11,1,2022,11,2,2022,10,31
2022-11-02,46,1.413192973,1.150090611,0.263102362,966535639.0,155588947,446784631,1808503.0,316518919.0,0.0,4.572822,0.02045,1,0,0,0,0,7785,2022,11,2,2022,11,3,2022,11,1
2022-11-03,46,0.644473817,1.463208762,-0.818734945,918883051.0,161361043,404117035,1808503.0,280836871.0,0.0,4.573239,0.02055,1,0,0,0,0,7786,2022,11,3,2022,11,4,2022,11,2
2022-11-04,46,0.510319135,1.109969173,-0.599650038,824561755.0,145356595,407035879,1644523.0,195928027.0,0.0,4.570737,0.02085,1,1,0,0,0,7787,2022,11,4,2022,11,7,2022,11,3
2022-11-07,46,0.634920132,2.893429872,-2.25850974,1642100443.0,317666779,537629551,2202055.0,59234299.0,0.0,4.571571,0.02105,1,0,0,0,0,7788,2022,11,7,2022,11,8,2022,11,4
2022-11-08,46,0.374389535,0.880525623,-0.506136089,811935295.0,150374383,367779067,693439.0,22306003.0,0.0,4.571154,0.02155,1,0,0,0,0,7789,2022,11,8,2022,11,9,2022,11,7
2022-11-09,46,0.511196623,1.419803895,-0.908607272,742276591.0,114265987,323406079,1119787.0,23027515.0,0.0,4.569903,0.0216,1,0,0,0,0,7790,2022,11,9,2022,11,10,2022,11,8
2022-11-10,46,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,7791,2022,11,10,2022,11,11,2022,11,9
2022-11-11,46,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,7792,2022,11,11,2022,11,14,2022,11,10
2022-11-14,46,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,7793,2022,11,14,2022,11,15,2022,11,11
2022-11-15,46,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,7794,2022,11,15,2022,11,16,2022,11,14
2022-11-16,46,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,7795,2022,11,16,2022,11,17,2022,11,15
2022-11-17,46,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,7796,2022,11,17,2022,11,18,2022,11,16
2022-11-18,46,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,7797,2022,11,18,2022,11,21,2022,11,17
2022-11-21,46,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,7798,2022,11,21,2022,11,22,2022,11,18
2022-11-22,46,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,7799,2022,11,22,2022,11,23,2022,11,21
2022-11-23,46,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,7800,2022,11,23,2022,11,24,2022,11,22
2022-09-22,47,0.013821714,0.017398079,-0.003576365,5580043.0,1611727,9810727,29193163.0,131779051.0,0.0,4.584498,0.01975,1,0,0,0,0,7761,2022,9,22,2022,9,23,2022,9,21
2022-09-23,47,0.01817553,0.032202167,-0.014026636,6924679.0,2431627,11089771,22797943.0,138895783.0,0.0,4.584498,0.019825,1,1,0,0,0,7762,2022,9,23,2022,9,26,2022,9,22
2022-09-26,47,0.051193001,0.060720785,-0.009527784,12270427.0,4760143,20895775,56774599.0,394048663.0,0.0,4.583247,0.0199,1,0,0,0,0,7763,2022,9,26,2022,9,27,2022,9,23
2022-09-27,47,0.03169462,0.083139653,-0.051445033,11024179.0,4596163,18239299,40409395.0,208915243.0,0.0,4.582413,0.0201,1,0,0,0,0,7764,2022,9,27,2022,9,28,2022,9,26
2022-09-28,47,0.006706595,0.066802057,-0.060095462,11647303.0,5547247,23650639,55626739.0,228527251.0,0.0,4.581579,0.02005,1,0,0,0,0,7765,2022,9,28,2022,9,29,2022,9,27
2022-09-29,47,0.019983611,0.063311264,-0.043327653,11286547.0,3841855,23257087,30964147.0,226625083.0,0.0,4.581579,0.0201,1,0,0,0,0,7766,2022,9,29,2022,9,30,2022,9,28
2022-09-30,47,0.009116884,0.01777868,-0.008661796,8006947.0,3448303,14631739,18665647.0,162377719.0,0.0,4.581579,0.0199,1,1,1,1,0,7767,2022,9,30,2022,10,10,2022,9,29
2022-10-10,47,0.140110308,0.17183454,-0.031724232,20830183.0,17944135,30668983,53888551.0,818789659.0,0.0,4.584915,0.01975,1,0,0,0,0,7768,2022,10,10,2022,10,11,2022,9,30
2022-10-11,47,0.055099617,0.079906114,-0.024806498,12040855.0,8695663,25323235,234295.0,386013643.0,0.0,4.585332,0.0199,1,0,0,0,0,7769,2022,10,11,2022,10,12,2022,10,10
2022-10-12,47,0.040760439,0.016887387,0.023873052,9515563.0,5317675,19190383,37519.0,481810759.0,0.0,4.585332,0.01995,1,0,0,0,0,7770,2022,10,12,2022,10,13,2022,10,11
2022-10-13,47,0.0553209,0.059752455,-0.004431555,10105891.0,3317119,22568371,0.0,243121471.0,0.0,4.585749,0.019975,1,0,0,0,0,7771,2022,10,13,2022,10,14,2022,10,12
2022-10-14,47,0.071968236,0.068567046,0.00340119,8433295.0,2989159,31357699,0.0,197469439.0,0.0,4.586583,0.02,1,1,0,0,0,7772,2022,10,14,2022,10,17,2022,10,13
2022-10-17,47,0.081874933,0.022906257,0.058968675,12401611.0,8597275,26897443,0.0,369976399.0,0.0,4.587834,0.02,1,0,0,0,0,7773,2022,10,17,2022,10,18,2022,10,14
2022-10-18,47,0.021882906,0.038617995,-0.01673509,8597275.0,7646191,23781823,37519.0,232987507.0,0.0,4.587834,0.02005,1,0,0,0,0,7774,2022,10,18,2022,10,19,2022,10,17
2022-10-19,47,0.018271217,0.000550332,0.017720884,8597275.0,5120899,21748471,103111.0,240464995.0,0.0,4.588251,0.02,1,0,0,0,0,7775,2022,10,19,2022,10,20,2022,10,18
2022-10-20,47,0.005809086,0.011411793,-0.005602707,6695107.0,1841299,22929127,0.0,172085335.0,0.0,4.588251,0.0201,1,0,0,0,0,7776,2022,10,20,2022,10,21,2022,10,19
2022-10-21,47,0.031388228,0.018728777,0.012659451,6006391.0,1185379,19157587,70315.0,142536139.0,0.0,4.588251,0.0203,1,1,0,0,0,7777,2022,10,21,2022,10,24,2022,10,20
2022-10-24,47,0.026985416,0.034606393,-0.007620977,8794051.0,3087547,18042523,135907.0,264340483.0,0.0,4.588668,0.020375,1,0,0,0,0,7778,2022,10,24,2022,10,25,2022,10,21
2022-10-25,47,0.017451106,0.085439478,-0.067988372,6399943.0,2234851,24667315,0.0,155031415.0,0.0,4.587417,0.0205,1,0,0,0,0,7779,2022,10,25,2022,10,26,2022,10,24
2022-10-26,47,0.002587316,0.090044461,-0.087457145,7055863.0,5317675,21518899,70315.0,126564487.0,0.0,4.587834,0.0203,1,0,0,0,0,7780,2022,10,26,2022,10,27,2022,10,25
2022-10-27,47,0.021107051,0.030410321,-0.00930327,8662867.0,2562811,32899111,70315.0,185990839.0,0.0,4.588668,0.0202,1,0,0,0,0,7781,2022,10,27,2022,10,28,2022,10,26
2022-10-28,47,0.016443074,0.012177887,0.004265187,4497775.0,2431627,19026403,0.0,80026963.0,0.0,4.589085,0.0201,1,1,0,0,0,7782,2022,10,28,2022,10,31,2022,10,27
2022-10-31,47,0.086474183,0.070611294,0.015862889,6596719.0,3251527,16337131,37519.0,189106459.0,0.0,4.590336,0.0202,1,0,1,0,0,7783,2022,10,31,2022,11,1,2022,10,28
2022-11-01,47,0.026560882,0.008298673,0.018262209,6268759.0,6170371,20961367,37519.0,156867991.0,0.0,4.589919,0.0204,1,0,0,0,0,7784,2022,11,1,2022,11,2,2022,10,31
2022-11-02,47,0.013617452,0.050621255,-0.037003803,6596719.0,6071983,22666759,0.0,131221519.0,0.0,4.589502,0.02045,1,0,0,0,0,7785,2022,11,2,2022,11,3,2022,11,1
2022-11-03,47,0.0446312,0.035487476,0.009143724,8662867.0,26175931,30275431,0.0,185400511.0,0.0,4.589502,0.02055,1,0,0,0,0,7786,2022,11,3,2022,11,4,2022,11,2
2022-11-04,47,0.008510908,0.017335476,-0.008824569,4792939.0,1054195,12401611,70315.0,120234859.0,0.0,4.588668,0.02085,1,1,0,0,0,7787,2022,11,4,2022,11,7,2022,11,3
2022-11-07,47,0.032171231,0.140376608,-0.108205376,11909671.0,29160367,33292663,135907.0,22863535.0,0.0,4.588668,0.02105,1,0,0,0,0,7788,2022,11,7,2022,11,8,2022,11,4
2022-11-08,47,0.008000253,0.054125506,-0.046125253,6957475.0,10761811,19747915,0.0,10532239.0,0.0,4.587834,0.02155,1,0,0,0,0,7789,2022,11,8,2022,11,9,2022,11,7
2022-11-09,47,0.007557686,0.103869178,-0.096311492,9777931.0,6793495,26175931,0.0,15386047.0,0.0,4.587,0.0216,1,0,0,0,0,7790,2022,11,9,2022,11,10,2022,11,8
2022-11-10,47,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,7791,2022,11,10,2022,11,11,2022,11,9
2022-11-11,47,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,7792,2022,11,11,2022,11,14,2022,11,10
2022-11-14,47,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,7793,2022,11,14,2022,11,15,2022,11,11
2022-11-15,47,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,7794,2022,11,15,2022,11,16,2022,11,14
2022-11-16,47,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,7795,2022,11,16,2022,11,17,2022,11,15
2022-11-17,47,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,7796,2022,11,17,2022,11,18,2022,11,16
2022-11-18,47,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,7797,2022,11,18,2022,11,21,2022,11,17
2022-11-21,47,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,7798,2022,11,21,2022,11,22,2022,11,18
2022-11-22,47,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,7799,2022,11,22,2022,11,23,2022,11,21
