date,id,apply_amt,redeem_amt,net_in_amt,uv_fundown,uv_stableown,uv_fundopt,uv_fundmarket,uv_termmarket,during_days,is_trade,is_week_end,is_month_end,is_quarter_end,is_year_end,trade_day_rank,year,month,day,next_trade_year,next_trade_month,next_trade_day,last_trade_year,last_trade_month,last_trade_day
2022-11-02,32,3.623037485,3.536107856,0.086929629,726235.0,180349927,1327783579,431071.0,0.0,0.0,1,0,0,0,0,7785,2022,11,2,2022,11,3,2022,11,1
2022-11-03,32,2.03190054,4.996222434,-2.964321893,890215.0,162935251,1184202691,660643.0,0.0,0.0,1,0,0,0,0,7786,2022,11,3,2022,11,4,2022,11,2
2022-11-04,32,2.817007779,3.217440123,-0.400432344,299887.0,135845755,1205684071,496663.0,0.0,0.0,1,1,0,0,0,7787,2022,11,4,2022,11,7,2022,11,3
2022-11-07,32,2.952435185,9.905602523,-6.953167338,1119787.0,265488343,1460017051,660643.0,0.0,0.0,1,0,0,0,0,7788,2022,11,7,2022,11,8,2022,11,4
2022-11-08,32,1.923614426,5.462254662,-3.538640236,759031.0,141683443,1095030367,496663.0,0.0,0.0,1,0,0,0,0,7789,2022,11,8,2022,11,9,2022,11,7
2022-11-09,32,1.361533346,8.1535584,-6.792025055,431071.0,143618407,934756315,431071.0,0.0,0.0,1,0,0,0,0,7790,2022,11,9,2022,11,10,2022,11,8
2022-11-10,32,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,7791,2022,11,10,2022,11,11,2022,11,9
2022-11-11,32,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,1,0,0,0,7792,2022,11,11,2022,11,14,2022,11,10
2022-11-14,32,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,7793,2022,11,14,2022,11,15,2022,11,11
2022-11-15,32,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,7794,2022,11,15,2022,11,16,2022,11,14
2022-11-16,32,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,7795,2022,11,16,2022,11,17,2022,11,15
2022-11-17,32,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,7796,2022,11,17,2022,11,18,2022,11,16
2022-11-18,32,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,1,0,0,0,7797,2022,11,18,2022,11,21,2022,11,17
2022-11-21,32,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,7798,2022,11,21,2022,11,22,2022,11,18
2022-11-22,32,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,7799,2022,11,22,2022,11,23,2022,11,21
2022-11-23,32,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,7800,2022,11,23,2022,11,24,2022,11,22
2022-10-27,33,0.075590066,0.373541998,-0.297951932,761823007.0,94522795,611486143,168703.0,2857975.0,0.0,1,0,0,0,0,7781,2022,10,27,2022,10,28,2022,10,26
2022-10-28,33,0.087362762,0.241516872,-0.154154109,641002543.0,78190387,544483915,267091.0,2661199.0,0.0,1,1,0,0,0,7782,2022,10,28,2022,10,31,2022,10,27
2022-10-31,33,0.13968494,0.506442168,-0.366757228,986213239.0,168707347,613191535,496663.0,5416063.0,0.0,1,0,1,0,0,7783,2022,10,31,2022,11,1,2022,10,28
2022-11-01,33,0.11752083,0.243868541,-0.126347711,700461691.0,104361595,583543951,234295.0,2366035.0,0.0,1,0,0,0,0,7784,2022,11,1,2022,11,2,2022,10,31
2022-11-02,33,0.090927335,0.310084901,-0.219157567,934821907.0,122727355,720926395,168703.0,3185935.0,0.0,1,0,0,0,0,7785,2022,11,2,2022,11,3,2022,11,1
2022-11-03,33,0.077762765,0.328276912,-0.250514147,859030351.0,106263763,636706267,234295.0,2300443.0,0.0,1,0,0,0,0,7786,2022,11,3,2022,11,4,2022,11,2
2022-11-04,33,0.072755611,0.2641639,-0.19140829,748245463.0,90718459,655334395,201499.0,2530015.0,0.0,1,1,0,0,0,7787,2022,11,4,2022,11,7,2022,11,3
2022-11-07,33,0.110446915,0.660756705,-0.55030979,1339032607.0,204094231,800423899,431071.0,5120899.0,0.0,1,0,0,0,0,7788,2022,11,7,2022,11,8,2022,11,4
2022-11-08,33,0.075919374,0.284090356,-0.208170982,725878591.0,93670099,586757959,234295.0,2366035.0,0.0,1,0,0,0,0,7789,2022,11,8,2022,11,9,2022,11,7
2022-11-09,33,0.064063305,0.412997943,-0.348934639,640674583.0,96424963,497585635,168703.0,2366035.0,0.0,1,0,0,0,0,7790,2022,11,9,2022,11,10,2022,11,8
2022-11-10,33,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,7791,2022,11,10,2022,11,11,2022,11,9
2022-11-11,33,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,1,0,0,0,7792,2022,11,11,2022,11,14,2022,11,10
2022-11-14,33,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,7793,2022,11,14,2022,11,15,2022,11,11
2022-11-15,33,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,7794,2022,11,15,2022,11,16,2022,11,14
2022-11-16,33,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,7795,2022,11,16,2022,11,17,2022,11,15
2022-11-17,33,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,7796,2022,11,17,2022,11,18,2022,11,16
2022-11-18,33,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,1,0,0,0,7797,2022,11,18,2022,11,21,2022,11,17
2022-11-21,33,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,7798,2022,11,21,2022,11,22,2022,11,18
2022-11-22,33,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,7799,2022,11,22,2022,11,23,2022,11,21
2022-11-23,33,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,7800,2022,11,23,2022,11,24,2022,11,22
2022-10-27,34,3.433964398,10.47483919,-7.040874792,1710115.0,260995291,2058511255,1152583.0,16041967.0,0.0,1,0,0,0,0,7781,2022,10,27,2022,10,28,2022,10,26
2022-10-28,34,2.91320817,7.040785118,-4.127576948,1906891.0,220262659,1886496235,857419.0,16697887.0,0.0,1,1,0,0,0,7782,2022,10,28,2022,10,31,2022,10,27
2022-10-31,34,4.825868325,17.32276426,-12.49689594,2070871.0,398968063,2135188303,2300443.0,40081435.0,0.0,1,0,1,0,0,7783,2022,10,31,2022,11,1,2022,10,28
2022-11-01,34,5.47032864,7.311002292,-1.840673652,2103667.0,290183731,1977275563,988603.0,17025847.0,0.0,1,0,0,0,0,7784,2022,11,1,2022,11,2,2022,10,31
2022-11-02,34,5.918019832,6.005628308,-0.087608476,1775707.0,305433871,2332915387,1152583.0,17812951.0,0.0,1,0,0,0,0,7785,2022,11,2,2022,11,3,2022,11,1
2022-11-03,34,4.740577935,5.914066015,-1.17348808,1218175.0,271358827,2078090467,1054195.0,16763479.0,0.0,1,0,0,0,0,7786,2022,11,3,2022,11,4,2022,11,2
2022-11-04,34,4.262993368,3.392716045,0.870277323,1119787.0,238726807,2120167735,923011.0,3513895.0,0.0,1,1,0,0,0,7787,2022,11,4,2022,11,7,2022,11,3
2022-11-07,34,7.487921517,11.00045483,-3.512533313,2628403.0,478859119,2550943195,857419.0,43984159.0,0.0,1,0,0,0,0,7788,2022,11,7,2022,11,8,2022,11,4
2022-11-08,34,6.919473328,5.892954282,1.026519046,2103667.0,258076447,1946840875,857419.0,4268203.0,0.0,1,0,0,0,0,7789,2022,11,8,2022,11,9,2022,11,7
2022-11-09,34,4.180815151,10.71546241,-6.534647262,1841299.0,273424975,1726746919,1086991.0,10761811.0,0.0,1,0,0,0,0,7790,2022,11,9,2022,11,10,2022,11,8
2022-11-10,34,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,7791,2022,11,10,2022,11,11,2022,11,9
2022-11-11,34,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,1,0,0,0,7792,2022,11,11,2022,11,14,2022,11,10
2022-11-14,34,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,7793,2022,11,14,2022,11,15,2022,11,11
2022-11-15,34,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,7794,2022,11,15,2022,11,16,2022,11,14
2022-11-16,34,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,7795,2022,11,16,2022,11,17,2022,11,15
2022-11-17,34,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,7796,2022,11,17,2022,11,18,2022,11,16
2022-11-18,34,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,1,0,0,0,7797,2022,11,18,2022,11,21,2022,11,17
2022-11-21,34,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,7798,2022,11,21,2022,11,22,2022,11,18
2022-11-22,34,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,7799,2022,11,22,2022,11,23,2022,11,21
2022-11-23,34,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,7800,2022,11,23,2022,11,24,2022,11,22
2022-10-27,35,0.069885651,0.086994308,-0.017108657,47722903.0,2595607,55757923,37519.0,70315.0,0.0,1,0,0,0,0,7781,2022,10,27,2022,10,28,2022,10,26
2022-10-28,35,0.035243856,0.059136824,-0.023892968,44804059.0,2398831,54774043,70315.0,0.0,0.0,1,1,0,0,0,7782,2022,10,28,2022,10,31,2022,10,27
2022-10-31,35,0.021612548,0.099776136,-0.078163588,62415511.0,3776263,59660647,168703.0,0.0,0.0,1,0,1,0,0,7783,2022,10,31,2022,11,1,2022,10,28
2022-11-01,35,0.011701603,0.027343644,-0.015642041,42639523.0,2300443,52576711,0.0,0.0,0.0,1,0,0,0,0,7784,2022,11,1,2022,11,2,2022,10,31
2022-11-02,35,0.015376133,0.011640294,0.003735839,59431075.0,2825179,72582271,0.0,103111.0,0.0,1,0,0,0,0,7785,2022,11,2,2022,11,3,2022,11,1
2022-11-03,35,0.057964593,0.012588225,0.045376368,54872431.0,2661199,63301003,37519.0,0.0,0.0,1,0,0,0,0,7786,2022,11,3,2022,11,4,2022,11,2
2022-11-04,35,0.003417974,0.010968323,-0.00755035,34473319.0,1447747,52215955,0.0,0.0,0.0,1,1,0,0,0,7787,2022,11,4,2022,11,7,2022,11,3
2022-11-07,35,0.005824195,0.062014954,-0.056190759,68122015.0,3677875,65695111,37519.0,70315.0,0.0,1,0,0,0,0,7788,2022,11,7,2022,11,8,2022,11,4
2022-11-08,35,0.003967775,0.099104935,-0.09513716,54806839.0,3153139,60119791,168703.0,37519.0,0.0,1,0,0,0,0,7789,2022,11,8,2022,11,9,2022,11,7
2022-11-09,35,0.06808348,0.094276316,-0.026192836,46673431.0,3185935,49231519,0.0,201499.0,0.0,1,0,0,0,0,7790,2022,11,9,2022,11,10,2022,11,8
2022-11-10,35,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,7791,2022,11,10,2022,11,11,2022,11,9
2022-11-11,35,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,1,0,0,0,7792,2022,11,11,2022,11,14,2022,11,10
2022-11-14,35,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,7793,2022,11,14,2022,11,15,2022,11,11
2022-11-15,35,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,7794,2022,11,15,2022,11,16,2022,11,14
2022-11-16,35,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,7795,2022,11,16,2022,11,17,2022,11,15
2022-11-17,35,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,7796,2022,11,17,2022,11,18,2022,11,16
2022-11-18,35,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,1,0,0,0,7797,2022,11,18,2022,11,21,2022,11,17
2022-11-21,35,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,7798,2022,11,21,2022,11,22,2022,11,18
2022-11-22,35,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,7799,2022,11,22,2022,11,23,2022,11,21
2022-11-23,35,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,7800,2022,11,23,2022,11,24,2022,11,22
2022-10-27,37,8.761922846,16.34940029,-7.587477445,2740438483.0,313600075,2948004367,10892995.0,280377727.0,0.0,1,0,0,0,0,7781,2022,10,27,2022,10,28,2022,10,26
2022-10-28,37,7.792121708,10.92058087,-3.128459158,2507094943.0,245548375,2932459063,16009171.0,234561715.0,0.0,1,1,0,0,0,7782,2022,10,28,2022,10,31,2022,10,27
2022-10-31,37,13.82156102,16.82704983,-3.005488807,3452669215.0,478072015,3075482419,78091999.0,413496691.0,0.0,1,0,1,0,0,7783,2022,10,31,2022,11,1,2022,10,28
2022-11-01,37,12.78656352,10.3625218,2.424041725,2613813127.0,303695683,2819903191,21650083.0,91997503.0,0.0,1,0,0,0,0,7784,2022,11,1,2022,11,2,2022,10,31
2022-11-02,37,9.236454155,9.379282047,-0.142827892,3170984371.0,300645655,3337161703,27061423.0,20075875.0,0.0,1,0,0,0,0,7785,2022,11,2,2022,11,3,2022,11,1
2022-11-03,37,9.684930914,7.687316429,1.997614484,3053410711.0,295529479,3277669759,17321011.0,83995279.0,0.0,1,0,0,0,0,7786,2022,11,3,2022,11,4,2022,11,2
2022-11-04,37,7.864406356,10.36575624,-2.501349881,2828331763.0,270965275,3337752031,25946359.0,46935799.0,0.0,1,1,0,0,0,7787,2022,11,4,2022,11,7,2022,11,3
2022-11-07,37,16.53891494,17.26477815,-0.725863209,4444485847.0,822889159,3764329603,21945247.0,161033083.0,0.0,1,0,0,0,0,7788,2022,11,7,2022,11,8,2022,11,4
2022-11-08,37,13.31792572,6.903225311,6.414700411,2729222251.0,261749599,2840499079,8925235.0,6826291.0,0.0,1,0,0,0,0,7789,2022,11,8,2022,11,9,2022,11,7
2022-11-09,37,12.41009571,14.51162201,-2.101526299,2404738627.0,789076483,2495911507,6170371.0,104623963.0,0.0,1,0,0,0,0,7790,2022,11,9,2022,11,10,2022,11,8
2022-11-10,37,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,7791,2022,11,10,2022,11,11,2022,11,9
2022-11-11,37,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,1,0,0,0,7792,2022,11,11,2022,11,14,2022,11,10
2022-11-14,37,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,7793,2022,11,14,2022,11,15,2022,11,11
2022-11-15,37,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,7794,2022,11,15,2022,11,16,2022,11,14
2022-11-16,37,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,7795,2022,11,16,2022,11,17,2022,11,15
2022-11-17,37,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,7796,2022,11,17,2022,11,18,2022,11,16
2022-11-18,37,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,1,0,0,0,7797,2022,11,18,2022,11,21,2022,11,17
2022-11-21,37,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,7798,2022,11,21,2022,11,22,2022,11,18
2022-11-22,37,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,7799,2022,11,22,2022,11,23,2022,11,21
2022-11-23,37,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,7800,2022,11,23,2022,11,24,2022,11,22
2022-10-27,38,0.382734728,0.908861363,-0.526126635,710661247.0,96982495,516574519,496663.0,168703.0,0.0,1,0,0,0,0,7781,2022,10,27,2022,10,28,2022,10,26
2022-10-28,38,0.381811822,0.611664648,-0.229852826,613847455.0,83076991,464461675,299887.0,70315.0,0.0,1,1,0,0,0,7782,2022,10,28,2022,10,31,2022,10,27
2022-10-31,38,0.700343497,1.307744763,-0.607401266,1088176003.0,196780723,560947507,660643.0,0.0,0.0,1,0,1,0,0,7783,2022,10,31,2022,11,1,2022,10,28
2022-11-01,38,0.573669972,0.917789435,-0.344119463,656777419.0,103640083,492863011,660643.0,70315.0,0.0,1,0,0,0,0,7784,2022,11,1,2022,11,2,2022,10,31
2022-11-02,38,0.491123031,0.774939516,-0.283816485,853815787.0,107214847,626178751,562255.0,37519.0,0.0,1,0,0,0,0,7785,2022,11,2,2022,11,3,2022,11,1
2022-11-03,38,0.408461534,0.622532604,-0.21407107,801178207.0,103869655,554027551,562255.0,37519.0,0.0,1,0,0,0,0,7786,2022,11,3,2022,11,4,2022,11,2
2022-11-04,38,0.310901254,0.602080359,-0.291179105,700855243.0,90357703,574918603,595051.0,37519.0,0.0,1,1,0,0,0,7787,2022,11,4,2022,11,7,2022,11,3
2022-11-07,38,0.454093393,1.518518888,-1.064425495,1413479527.0,228232087,745523395,824623.0,70315.0,0.0,1,0,0,0,0,7788,2022,11,7,2022,11,8,2022,11,4
2022-11-08,38,0.435830758,0.362649098,0.07318166,684522835.0,92719015,508178743,660643.0,70315.0,0.0,1,0,0,0,0,7789,2022,11,8,2022,11,9,2022,11,7
2022-11-09,38,0.33515505,0.725067323,-0.389912273,616339951.0,105181495,432518371,693439.0,37519.0,0.0,1,0,0,0,0,7790,2022,11,9,2022,11,10,2022,11,8
2022-11-10,38,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,7791,2022,11,10,2022,11,11,2022,11,9
2022-11-11,38,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,1,0,0,0,7792,2022,11,11,2022,11,14,2022,11,10
2022-11-14,38,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,7793,2022,11,14,2022,11,15,2022,11,11
2022-11-15,38,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,7794,2022,11,15,2022,11,16,2022,11,14
2022-11-16,38,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,7795,2022,11,16,2022,11,17,2022,11,15
2022-11-17,38,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,7796,2022,11,17,2022,11,18,2022,11,16
2022-11-18,38,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,1,0,0,0,7797,2022,11,18,2022,11,21,2022,11,17
2022-11-21,38,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,7798,2022,11,21,2022,11,22,2022,11,18
2022-11-22,38,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,7799,2022,11,22,2022,11,23,2022,11,21
2022-11-23,38,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,7800,2022,11,23,2022,11,24,2022,11,22
2022-10-27,39,0.099435049,0.037489817,0.061945233,0.0,1808503,10269871,0.0,37519.0,0.0,1,0,0,0,0,7781,2022,10,27,2022,10,28,2022,10,26
2022-10-28,39,0.089550508,0.030758941,0.058791567,0.0,1808503,10204279,0.0,37519.0,0.0,1,1,0,0,0,7782,2022,10,28,2022,10,31,2022,10,27
2022-10-31,39,0.163169421,0.069052443,0.094116978,0.0,3185935,11811283,70315.0,0.0,0.0,1,0,1,0,0,7783,2022,10,31,2022,11,1,2022,10,28
2022-11-01,39,0.102624938,0.1112618,-0.008636862,0.0,2825179,10761811,0.0,37519.0,0.0,1,0,0,0,0,7784,2022,11,1,2022,11,2,2022,10,31
2022-11-02,39,0.189437518,0.151125125,0.038312393,0.0,3284323,15615619,37519.0,37519.0,0.0,1,0,0,0,0,7785,2022,11,2,2022,11,3,2022,11,1
2022-11-03,39,0.12458308,0.151799185,-0.027216106,37519.0,2693995,11778487,0.0,0.0,0.0,1,0,0,0,0,7786,2022,11,3,2022,11,4,2022,11,2
2022-11-04,39,0.09036136,0.071653189,0.01870817,0.0,2398831,12106447,37519.0,0.0,0.0,1,1,0,0,0,7787,2022,11,4,2022,11,7,2022,11,3
2022-11-07,39,0.16676384,0.310417831,-0.143653991,37519.0,4432183,16402723,0.0,70315.0,0.0,1,0,0,0,0,7788,2022,11,7,2022,11,8,2022,11,4
2022-11-08,39,0.148469072,0.129975737,0.018493334,0.0,2464423,12467203,37519.0,0.0,0.0,1,0,0,0,0,7789,2022,11,8,2022,11,9,2022,11,7
2022-11-09,39,0.163396223,0.198984022,-0.035587799,37519.0,2562811,10794607,0.0,0.0,0.0,1,0,0,0,0,7790,2022,11,9,2022,11,10,2022,11,8
2022-11-10,39,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,7791,2022,11,10,2022,11,11,2022,11,9
2022-11-11,39,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,1,0,0,0,7792,2022,11,11,2022,11,14,2022,11,10
2022-11-14,39,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,7793,2022,11,14,2022,11,15,2022,11,11
2022-11-15,39,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,7794,2022,11,15,2022,11,16,2022,11,14
2022-11-16,39,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,7795,2022,11,16,2022,11,17,2022,11,15
2022-11-17,39,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,7796,2022,11,17,2022,11,18,2022,11,16
2022-11-18,39,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,1,0,0,0,7797,2022,11,18,2022,11,21,2022,11,17
2022-11-21,39,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,7798,2022,11,21,2022,11,22,2022,11,18
2022-11-22,39,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,7799,2022,11,22,2022,11,23,2022,11,21
2022-11-23,39,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,7800,2022,11,23,2022,11,24,2022,11,22
2022-10-27,40,0.447670187,2.698412603,-2.250742417,2737978783.0,450884131,1420432279,7285435.0,219344371.0,0.0,1,0,0,0,0,7781,2022,10,27,2022,10,28,2022,10,26
2022-10-28,40,0.381098435,2.679143609,-2.298045174,2299725835.0,389949163,1248843607,6203167.0,196649539.0,0.0,1,1,0,0,0,7782,2022,10,28,2022,10,31,2022,10,27
2022-10-31,40,0.847403026,6.151638431,-5.304235406,3782957731.0,873755755,1407641839,19616731.0,473939719.0,0.0,1,0,1,0,0,7783,2022,10,31,2022,11,1,2022,10,28
2022-11-01,40,0.37714839,5.637024379,-5.259875989,2425367311.0,476235439,1303383355,6662311.0,232659547.0,0.0,1,0,0,0,0,7784,2022,11,1,2022,11,2,2022,10,31
2022-11-02,40,0.609928079,3.384351855,-2.774423776,3181971031.0,573311599,1619536795,7187047.0,251090899.0,0.0,1,0,0,0,0,7785,2022,11,2,2022,11,3,2022,11,1
2022-11-03,40,0.686194157,2.751015086,-2.064820929,2963287303.0,536448895,1458344455,5252083.0,228527251.0,0.0,1,0,0,0,0,7786,2022,11,3,2022,11,4,2022,11,2
2022-11-04,40,0.497397909,3.25317653,-2.75577862,2720268943.0,453442219,1516131007,8990827.0,158015851.0,0.0,1,1,0,0,0,7787,2022,11,4,2022,11,7,2022,11,3
2022-11-07,40,1.250077776,5.420513643,-4.170435867,5155929475.0,1060037035,1838909239,8006947.0,24404947.0,0.0,1,0,0,0,0,7788,2022,11,7,2022,11,8,2022,11,4
2022-11-08,40,0.359276161,3.304979147,-2.945702986,2681930419.0,484598419,1319355007,4399387.0,10368259.0,0.0,1,0,0,0,0,7789,2022,11,8,2022,11,9,2022,11,7
2022-11-09,40,0.440947713,3.114418005,-2.673470292,2314877587.0,473251003,1125071503,3710671.0,11844079.0,0.0,1,0,0,0,0,7790,2022,11,9,2022,11,10,2022,11,8
2022-11-10,40,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,7791,2022,11,10,2022,11,11,2022,11,9
2022-11-11,40,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,1,0,0,0,7792,2022,11,11,2022,11,14,2022,11,10
2022-11-14,40,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,7793,2022,11,14,2022,11,15,2022,11,11
2022-11-15,40,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,7794,2022,11,15,2022,11,16,2022,11,14
2022-11-16,40,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,7795,2022,11,16,2022,11,17,2022,11,15
2022-11-17,40,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,7796,2022,11,17,2022,11,18,2022,11,16
2022-11-18,40,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,1,0,0,0,7797,2022,11,18,2022,11,21,2022,11,17
2022-11-21,40,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,7798,2022,11,21,2022,11,22,2022,11,18
2022-11-22,40,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,7799,2022,11,22,2022,11,23,2022,11,21
2022-11-23,40,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,7800,2022,11,23,2022,11,24,2022,11,22
2022-10-27,41,0.062089281,0.472354944,-0.410265663,608370523.0,73074211,440848555,1808503.0,0.0,0.0,1,0,0,0,0,7781,2022,10,27,2022,10,28,2022,10,26
2022-10-28,41,0.080916216,0.648940923,-0.568024707,495421099.0,60152587,384373843,1185379.0,0.0,0.0,1,1,0,0,0,7782,2022,10,28,2022,10,31,2022,10,27
2022-10-31,41,0.211086857,1.024025578,-0.812938721,791470591.0,135845755,442291579,3120343.0,0.0,0.0,1,0,1,0,0,7783,2022,10,31,2022,11,1,2022,10,28
2022-11-01,41,0.081999236,0.919808219,-0.837808983,525626215.0,74976379,410381071,923011.0,0.0,0.0,1,0,0,0,0,7784,2022,11,1,2022,11,2,2022,10,31
2022-11-02,41,0.073435615,0.499537173,-0.426101558,733782427.0,91013623,510146503,1841299.0,0.0,0.0,1,0,0,0,0,7785,2022,11,2,2022,11,3,2022,11,1
2022-11-03,41,0.103958685,0.469564385,-0.365605699,674552851.0,86225407,449900251,1414951.0,0.0,0.0,1,0,0,0,0,7786,2022,11,3,2022,11,4,2022,11,2
2022-11-04,41,0.073933193,0.594567379,-0.520634185,594694591.0,68712343,472103143,1546135.0,0.0,0.0,1,1,0,0,0,7787,2022,11,4,2022,11,7,2022,11,3
2022-11-07,41,0.138376599,0.769565293,-0.631188695,1119561775.0,158474995,587741839,1250971.0,0.0,0.0,1,0,0,0,0,7788,2022,11,7,2022,11,8,2022,11,4
2022-11-08,41,0.06231751,0.475592735,-0.413275225,577804651.0,72123127,420219871,595051.0,0.0,0.0,1,0,0,0,0,7789,2022,11,8,2022,11,9,2022,11,7
2022-11-09,41,0.033530154,0.398024758,-0.364494604,458919151.0,67662871,346232095,759031.0,0.0,0.0,1,0,0,0,0,7790,2022,11,9,2022,11,10,2022,11,8
